Gene stable ID,Human gene stable ID
ENSMUSG00000018541,ENSG00000273559
ENSMUSG00000031998,
ENSMUSG00000025453,ENSG00000112992
ENSMUSG00000113805,
ENSMUSG00000053896,
ENSMUSG00000059070,ENSG00000063177
ENSMUSG00000073906,ENSG00000175485
ENSMUSG00000052363,ENSG00000163958
ENSMUSG00000103600,
ENSMUSG00000098069,
ENSMUSG00000103103,
ENSMUSG00000027067,ENSG00000149136
ENSMUSG00000002342,ENSG00000064545
ENSMUSG00000103700,
ENSMUSG00000031231,
ENSMUSG00000110828,
ENSMUSG00000079415,ENSG00000242689
ENSMUSG00000103318,
ENSMUSG00000113323,
ENSMUSG00000030058,ENSG00000181789
ENSMUSG00000105794,
ENSMUSG00000110318,
ENSMUSG00000027742,ENSG00000133103
ENSMUSG00000024695,ENSG00000255073
ENSMUSG00000024695,ENSG00000186660
ENSMUSG00000038206,ENSG00000164117
ENSMUSG00000113614,
ENSMUSG00000002332,ENSG00000157379
ENSMUSG00000026414,ENSG00000118194
ENSMUSG00000024436,ENSG00000204568
ENSMUSG00000027165,ENSG00000166352
ENSMUSG00000062773,ENSG00000131126
ENSMUSG00000081886,
ENSMUSG00000110081,
ENSMUSG00000058809,
ENSMUSG00000081847,
ENSMUSG00000066357,ENSG00000178252
ENSMUSG00000028064,ENSG00000196189
ENSMUSG00000075126,
ENSMUSG00000020918,ENSG00000108773
ENSMUSG00000019039,ENSG00000178149
ENSMUSG00000071816,ENSG00000241476
ENSMUSG00000071816,ENSG00000268009
ENSMUSG00000071816,ENSG00000165583
ENSMUSG00000071816,ENSG00000165584
ENSMUSG00000071816,ENSG00000187754
ENSMUSG00000071816,ENSG00000268447
ENSMUSG00000071816,ENSG00000269791
ENSMUSG00000071816,ENSG00000126752
ENSMUSG00000108935,
ENSMUSG00000030609,ENSG00000181026
ENSMUSG00000103611,
ENSMUSG00000100382,
ENSMUSG00000097343,
ENSMUSG00000091993,
ENSMUSG00000041548,ENSG00000152137
ENSMUSG00000060244,ENSG00000183684
ENSMUSG00000082129,
ENSMUSG00000110857,
ENSMUSG00000030884,ENSG00000140740
ENSMUSG00000059824,ENSG00000105516
ENSMUSG00000032411,ENSG00000114126
ENSMUSG00000111416,
ENSMUSG00000079699,ENSG00000241476
ENSMUSG00000079699,ENSG00000268009
ENSMUSG00000079699,ENSG00000165583
ENSMUSG00000079699,ENSG00000165584
ENSMUSG00000079699,ENSG00000187754
ENSMUSG00000079699,ENSG00000268447
ENSMUSG00000079699,ENSG00000269791
ENSMUSG00000079699,ENSG00000126752
ENSMUSG00000081948,ENSG00000174982
ENSMUSG00000038218,
ENSMUSG00000085438,
ENSMUSG00000035539,ENSG00000197816
ENSMUSG00000111760,
ENSMUSG00000084805,
ENSMUSG00000110866,
ENSMUSG00000084998,
ENSMUSG00000073652,
ENSMUSG00000111240,
ENSMUSG00000111590,ENSG00000181927
ENSMUSG00000111238,
ENSMUSG00000033295,ENSG00000142949
ENSMUSG00000107697,
ENSMUSG00000079697,ENSG00000241476
ENSMUSG00000079697,ENSG00000268009
ENSMUSG00000079697,ENSG00000165583
ENSMUSG00000079697,ENSG00000165584
ENSMUSG00000079697,ENSG00000187754
ENSMUSG00000079697,ENSG00000268447
ENSMUSG00000079697,ENSG00000269791
ENSMUSG00000079697,ENSG00000126752
ENSMUSG00000024426,ENSG00000137343
ENSMUSG00000107674,
ENSMUSG00000026193,ENSG00000115414
ENSMUSG00000052364,
ENSMUSG00000034648,ENSG00000175928
ENSMUSG00000030060,ENSG00000183624
ENSMUSG00000103827,
ENSMUSG00000069755,
ENSMUSG00000085642,
ENSMUSG00000027176,ENSG00000176102
ENSMUSG00000083903,
ENSMUSG00000107496,
ENSMUSG00000032978,ENSG00000044012
ENSMUSG00000037318,ENSG00000009790
ENSMUSG00000024793,ENSG00000215788
ENSMUSG00000038209,ENSG00000179914
ENSMUSG00000030887,ENSG00000155714
ENSMUSG00000107172,
ENSMUSG00000061311,ENSG00000166349
ENSMUSG00000110361,
ENSMUSG00000107021,
ENSMUSG00000006675,ENSG00000178467
ENSMUSG00000063919,ENSG00000139767
ENSMUSG00000110130,
ENSMUSG00000093614,
ENSMUSG00000097763,
ENSMUSG00000032864,ENSG00000175097
ENSMUSG00000082198,
ENSMUSG00000027071,ENSG00000109991
ENSMUSG00000113779,
ENSMUSG00000091014,
ENSMUSG00000079034,
ENSMUSG00000053398,ENSG00000092621
ENSMUSG00000038704,ENSG00000204653
ENSMUSG00000081381,
ENSMUSG00000106914,
ENSMUSG00000094790,
ENSMUSG00000086219,
ENSMUSG00000111124,
ENSMUSG00000045917,ENSG00000157693
ENSMUSG00000111066,
ENSMUSG00000104764,
ENSMUSG00000038902,ENSG00000143442
ENSMUSG00000069962,
ENSMUSG00000110901,
ENSMUSG00000027849,ENSG00000134207
ENSMUSG00000086633,
ENSMUSG00000102770,
ENSMUSG00000019841,ENSG00000009413
ENSMUSG00000108232,
ENSMUSG00000043668,ENSG00000103460
ENSMUSG00000021794,ENSG00000148672
ENSMUSG00000021794,ENSG00000182890
ENSMUSG00000027175,ENSG00000176148
ENSMUSG00000101944,
ENSMUSG00000051586,ENSG00000243156
ENSMUSG00000097106,
ENSMUSG00000105108,
ENSMUSG00000105017,
ENSMUSG00000054426,
ENSMUSG00000106255,
ENSMUSG00000109678,
ENSMUSG00000109995,
ENSMUSG00000072980,ENSG00000104147
ENSMUSG00000105965,
ENSMUSG00000101899,
ENSMUSG00000110314,
ENSMUSG00000106610,
ENSMUSG00000033554,ENSG00000117543
ENSMUSG00000110412,
ENSMUSG00000109773,
ENSMUSG00000033792,ENSG00000165240
ENSMUSG00000092503,
ENSMUSG00000109607,
ENSMUSG00000083943,
ENSMUSG00000000686,ENSG00000168792
ENSMUSG00000027306,ENSG00000137804
ENSMUSG00000064145,ENSG00000177479
ENSMUSG00000027318,ENSG00000149451
ENSMUSG00000052812,ENSG00000119778
ENSMUSG00000017291,ENSG00000160551
ENSMUSG00000030160,ENSG00000165685
ENSMUSG00000025938,ENSG00000137571
ENSMUSG00000090080,
ENSMUSG00000079144,ENSG00000162757
ENSMUSG00000028614,ENSG00000058804
ENSMUSG00000087119,ENSG00000101844
ENSMUSG00000104803,
ENSMUSG00000028634,ENSG00000127124
ENSMUSG00000094191,
ENSMUSG00000113832,
ENSMUSG00000060827,ENSG00000174982
ENSMUSG00000026638,ENSG00000117595
ENSMUSG00000081608,
ENSMUSG00000048578,ENSG00000110917
ENSMUSG00000044328,ENSG00000167543
ENSMUSG00000108768,
ENSMUSG00000108430,
ENSMUSG00000083871,
ENSMUSG00000075121,ENSG00000279514
ENSMUSG00000042002,ENSG00000139445
ENSMUSG00000081451,
ENSMUSG00000108290,
ENSMUSG00000046272,ENSG00000198283
ENSMUSG00000044359,ENSG00000186912
ENSMUSG00000106934,
ENSMUSG00000029120,ENSG00000074211
ENSMUSG00000114187,
ENSMUSG00000109688,
ENSMUSG00000075120,
ENSMUSG00000108461,
ENSMUSG00000083732,
ENSMUSG00000022219,ENSG00000136305
ENSMUSG00000080051,
ENSMUSG00000039221,ENSG00000163584
ENSMUSG00000035187,ENSG00000163623
ENSMUSG00000108566,
ENSMUSG00000050705,ENSG00000204564
ENSMUSG00000087487,
ENSMUSG00000032602,ENSG00000178537
ENSMUSG00000019297,ENSG00000196943
ENSMUSG00000031907,ENSG00000184939
ENSMUSG00000067996,
ENSMUSG00000109698,
ENSMUSG00000036169,ENSG00000171243
ENSMUSG00000046794,ENSG00000173281
ENSMUSG00000107997,
ENSMUSG00000030161,ENSG00000139112
ENSMUSG00000114141,
ENSMUSG00000104444,
ENSMUSG00000052353,ENSG00000103888
ENSMUSG00000084168,
ENSMUSG00000022961,ENSG00000159140
ENSMUSG00000097675,
ENSMUSG00000078208,ENSG00000132446
ENSMUSG00000027628,ENSG00000131043
ENSMUSG00000045587,
ENSMUSG00000023120,
ENSMUSG00000087306,
ENSMUSG00000101265,
ENSMUSG00000018543,ENSG00000275489
ENSMUSG00000045126,ENSG00000172362
ENSMUSG00000101522,
ENSMUSG00000084293,
ENSMUSG00000081020,
ENSMUSG00000105337,
ENSMUSG00000020436,ENSG00000113327
ENSMUSG00000075119,
ENSMUSG00000060685,ENSG00000132446
ENSMUSG00000027272,ENSG00000159459
ENSMUSG00000024843,ENSG00000110721
ENSMUSG00000105732,
ENSMUSG00000100164,
ENSMUSG00000110160,
ENSMUSG00000105235,
ENSMUSG00000107475,
ENSMUSG00000043681,ENSG00000276430
ENSMUSG00000043681,ENSG00000188100
ENSMUSG00000043681,ENSG00000189090
ENSMUSG00000057817,ENSG00000172769
ENSMUSG00000017832,ENSG00000260325
ENSMUSG00000096014,ENSG00000182968
ENSMUSG00000032601,ENSG00000114302
ENSMUSG00000071415,ENSG00000125691
ENSMUSG00000105917,
ENSMUSG00000105921,
ENSMUSG00000108009,
ENSMUSG00000106210,
ENSMUSG00000105147,
ENSMUSG00000087584,
ENSMUSG00000055494,
ENSMUSG00000053470,ENSG00000115548
ENSMUSG00000047935,
ENSMUSG00000105473,
ENSMUSG00000104939,
ENSMUSG00000086118,
ENSMUSG00000105000,
ENSMUSG00000075117,
ENSMUSG00000109183,
ENSMUSG00000034639,ENSG00000170364
ENSMUSG00000078206,ENSG00000132446
ENSMUSG00000034928,ENSG00000146083
ENSMUSG00000107369,
ENSMUSG00000089876,ENSG00000181284
ENSMUSG00000108171,
ENSMUSG00000097011,
ENSMUSG00000060303,ENSG00000172769
ENSMUSG00000023943,ENSG00000196228
ENSMUSG00000081372,
ENSMUSG00000038717,ENSG00000167283
ENSMUSG00000038717,ENSG00000249222
ENSMUSG00000108096,
ENSMUSG00000025723,ENSG00000197696
ENSMUSG00000089892,ENSG00000279514
ENSMUSG00000083468,
ENSMUSG00000086771,
ENSMUSG00000038564,ENSG00000138002
ENSMUSG00000040112,ENSG00000061794
ENSMUSG00000060890,ENSG00000120500
ENSMUSG00000087470,
ENSMUSG00000109390,
ENSMUSG00000087510,
ENSMUSG00000095279,
ENSMUSG00000025724,ENSG00000140612
ENSMUSG00000023064,ENSG00000173267
ENSMUSG00000111082,
ENSMUSG00000086940,
ENSMUSG00000075376,ENSG00000056586
ENSMUSG00000106107,
ENSMUSG00000050064,ENSG00000143067
ENSMUSG00000049717,ENSG00000174405
ENSMUSG00000105511,
ENSMUSG00000019173,ENSG00000108774
ENSMUSG00000081919,
ENSMUSG00000104810,
ENSMUSG00000109737,ENSG00000283439
ENSMUSG00000063730,ENSG00000203859
ENSMUSG00000063730,ENSG00000203857
ENSMUSG00000026200,ENSG00000163521
ENSMUSG00000102572,
ENSMUSG00000106109,
ENSMUSG00000103816,
ENSMUSG00000026260,ENSG00000130414
ENSMUSG00000090817,ENSG00000203859
ENSMUSG00000090817,ENSG00000203857
ENSMUSG00000087519,
ENSMUSG00000040396,ENSG00000139826
ENSMUSG00000030346,ENSG00000111247
ENSMUSG00000106456,
ENSMUSG00000082848,
ENSMUSG00000022960,ENSG00000159147
ENSMUSG00000044084,ENSG00000184560
ENSMUSG00000105641,
ENSMUSG00000025969,ENSG00000118257
ENSMUSG00000099747,
ENSMUSG00000062410,ENSG00000203859
ENSMUSG00000062410,ENSG00000203857
ENSMUSG00000045098,ENSG00000110066
ENSMUSG00000104370,
ENSMUSG00000101664,
ENSMUSG00000032599,ENSG00000068745
ENSMUSG00000082212,
ENSMUSG00000033777,
ENSMUSG00000105696,
ENSMUSG00000055811,ENSG00000156282
ENSMUSG00000027487,ENSG00000101391
ENSMUSG00000095143,ENSG00000203859
ENSMUSG00000095143,ENSG00000203857
ENSMUSG00000081081,
ENSMUSG00000026254,ENSG00000135930
ENSMUSG00000021816,ENSG00000107758
ENSMUSG00000050520,ENSG00000156284
ENSMUSG00000086537,
ENSMUSG00000106909,
ENSMUSG00000106129,
ENSMUSG00000041512,
ENSMUSG00000109921,
ENSMUSG00000005142,ENSG00000269590
ENSMUSG00000005142,ENSG00000104774
ENSMUSG00000005142,ENSG00000269242
ENSMUSG00000095388,ENSG00000203859
ENSMUSG00000095388,ENSG00000203857
ENSMUSG00000106878,
ENSMUSG00000107237,
ENSMUSG00000097994,
ENSMUSG00000109582,
ENSMUSG00000108154,
ENSMUSG00000045331,
ENSMUSG00000062070,ENSG00000102144
ENSMUSG00000064177,ENSG00000157017
ENSMUSG00000038092,ENSG00000203859
ENSMUSG00000038092,ENSG00000203857
ENSMUSG00000112064,
ENSMUSG00000020722,ENSG00000108878
ENSMUSG00000039887,ENSG00000172339
ENSMUSG00000020956,ENSG00000203546
ENSMUSG00000020956,ENSG00000129480
ENSMUSG00000090515,ENSG00000206107
ENSMUSG00000083331,
ENSMUSG00000097421,
ENSMUSG00000010435,ENSG00000153498
ENSMUSG00000050704,
ENSMUSG00000025558,ENSG00000088387
ENSMUSG00000075115,
ENSMUSG00000068078,ENSG00000240432
ENSMUSG00000105097,
ENSMUSG00000106164,
ENSMUSG00000020827,ENSG00000141503
ENSMUSG00000108257,
ENSMUSG00000099659,
ENSMUSG00000032598,ENSG00000213672
ENSMUSG00000048830,ENSG00000240432
ENSMUSG00000028898,ENSG00000180098
ENSMUSG00000020125,ENSG00000197561
ENSMUSG00000071185,ENSG00000094661
ENSMUSG00000040105,ENSG00000205808
ENSMUSG00000035355,ENSG00000089558
ENSMUSG00000107688,
ENSMUSG00000028857,ENSG00000186501
ENSMUSG00000108152,
ENSMUSG00000037706,ENSG00000110651
ENSMUSG00000074928,
ENSMUSG00000108216,
ENSMUSG00000022797,ENSG00000072274
ENSMUSG00000111897,
ENSMUSG00000064202,ENSG00000106686
ENSMUSG00000110384,
ENSMUSG00000022956,ENSG00000241837
ENSMUSG00000022956,ENSG00000249209
ENSMUSG00000057230,ENSG00000115977
ENSMUSG00000022931,ENSG00000186970
ENSMUSG00000110367,
ENSMUSG00000078698,
ENSMUSG00000082303,
ENSMUSG00000085868,
ENSMUSG00000104336,
ENSMUSG00000021577,ENSG00000073578
ENSMUSG00000104516,
ENSMUSG00000103785,
ENSMUSG00000025332,ENSG00000126012
ENSMUSG00000103476,ENSG00000240045
ENSMUSG00000102244,
ENSMUSG00000101618,
ENSMUSG00000102883,
ENSMUSG00000096534,
ENSMUSG00000079324,
ENSMUSG00000033124,ENSG00000198925
ENSMUSG00000104966,
ENSMUSG00000099458,
ENSMUSG00000029330,ENSG00000163624
ENSMUSG00000105279,
ENSMUSG00000068073,
ENSMUSG00000087190,
ENSMUSG00000059277,
ENSMUSG00000041165,ENSG00000181323
ENSMUSG00000073722,
ENSMUSG00000059023,ENSG00000172188
ENSMUSG00000057855,
ENSMUSG00000107327,
ENSMUSG00000023473,ENSG00000008300
ENSMUSG00000022957,ENSG00000205726
ENSMUSG00000100310,
ENSMUSG00000021072,ENSG00000139921
ENSMUSG00000090004,
ENSMUSG00000027488,ENSG00000101400
ENSMUSG00000068071,
ENSMUSG00000082416,
ENSMUSG00000105632,
ENSMUSG00000101514,
ENSMUSG00000101033,
ENSMUSG00000061780,ENSG00000197766
ENSMUSG00000100665,
ENSMUSG00000059113,
ENSMUSG00000044227,
ENSMUSG00000112017,
ENSMUSG00000029001,ENSG00000132879
ENSMUSG00000020037,ENSG00000111783
ENSMUSG00000086638,
ENSMUSG00000112674,
ENSMUSG00000101087,
ENSMUSG00000087508,
ENSMUSG00000066116,
ENSMUSG00000101817,
ENSMUSG00000061689,ENSG00000080845
ENSMUSG00000112689,
ENSMUSG00000097189,
ENSMUSG00000068067,
ENSMUSG00000038695,ENSG00000161677
ENSMUSG00000111946,
ENSMUSG00000101372,
ENSMUSG00000099603,
ENSMUSG00000089993,
ENSMUSG00000084114,
ENSMUSG00000024935,ENSG00000106688
ENSMUSG00000062433,
ENSMUSG00000103980,
ENSMUSG00000105459,
ENSMUSG00000024039,ENSG00000274276
ENSMUSG00000024039,ENSG00000160200
ENSMUSG00000084925,
ENSMUSG00000031527,ENSG00000104626
ENSMUSG00000026339,ENSG00000125633
ENSMUSG00000104518,
ENSMUSG00000111685,
ENSMUSG00000020075,ENSG00000165732
ENSMUSG00000113596,
ENSMUSG00000034235,ENSG00000166348
ENSMUSG00000032109,ENSG00000160703
ENSMUSG00000084782,
ENSMUSG00000021639,ENSG00000183474
ENSMUSG00000021639,ENSG00000145736
ENSMUSG00000069620,
ENSMUSG00000099498,
ENSMUSG00000026199,ENSG00000163516
ENSMUSG00000106602,
ENSMUSG00000058935,ENSG00000230601
ENSMUSG00000091212,ENSG00000182591
ENSMUSG00000029048,ENSG00000157916
ENSMUSG00000036395,ENSG00000149328
ENSMUSG00000103241,
ENSMUSG00000107576,
ENSMUSG00000086240,
ENSMUSG00000067321,
ENSMUSG00000023259,ENSG00000225697
ENSMUSG00000020536,ENSG00000131899
ENSMUSG00000042414,ENSG00000147596
ENSMUSG00000048411,
ENSMUSG00000020608,ENSG00000163029
ENSMUSG00000113474,
ENSMUSG00000106875,
ENSMUSG00000024172,ENSG00000144057
ENSMUSG00000107113,
ENSMUSG00000086817,
ENSMUSG00000108772,
ENSMUSG00000104660,
ENSMUSG00000081557,
ENSMUSG00000106402,
ENSMUSG00000031997,ENSG00000137672
ENSMUSG00000108496,
ENSMUSG00000036446,ENSG00000139329
ENSMUSG00000044763,ENSG00000174173
ENSMUSG00000099519,
ENSMUSG00000099294,
ENSMUSG00000026198,ENSG00000115657
ENSMUSG00000111602,
ENSMUSG00000113803,
ENSMUSG00000085857,
ENSMUSG00000045994,ENSG00000109956
ENSMUSG00000058590,
ENSMUSG00000105324,
ENSMUSG00000106524,
ENSMUSG00000105616,
ENSMUSG00000101235,
ENSMUSG00000014601,ENSG00000143093
ENSMUSG00000105994,
ENSMUSG00000025652,ENSG00000183396
ENSMUSG00000002812,ENSG00000177731
ENSMUSG00000031497,ENSG00000102524
ENSMUSG00000112347,
ENSMUSG00000096576,ENSG00000204505
ENSMUSG00000096576,ENSG00000280267
ENSMUSG00000096576,ENSG00000204479
ENSMUSG00000096576,ENSG00000229571
ENSMUSG00000096576,ENSG00000270601
ENSMUSG00000096576,ENSG00000116721
ENSMUSG00000096576,ENSG00000116726
ENSMUSG00000096576,ENSG00000274764
ENSMUSG00000096576,ENSG00000204481
ENSMUSG00000096576,ENSG00000182330
ENSMUSG00000096576,ENSG00000204510
ENSMUSG00000096576,ENSG00000204501
ENSMUSG00000096576,ENSG00000232423
ENSMUSG00000096576,ENSG00000204478
ENSMUSG00000096576,ENSG00000204480
ENSMUSG00000096576,ENSG00000279804
ENSMUSG00000096576,ENSG00000120952
ENSMUSG00000096576,ENSG00000279169
ENSMUSG00000096576,ENSG00000237700
ENSMUSG00000096576,ENSG00000243073
ENSMUSG00000096576,ENSG00000239810
ENSMUSG00000096576,ENSG00000187545
ENSMUSG00000023232,ENSG00000168528
ENSMUSG00000071866,ENSG00000196262
ENSMUSG00000050241,
ENSMUSG00000108813,
ENSMUSG00000034327,ENSG00000104756
ENSMUSG00000099492,
ENSMUSG00000039474,ENSG00000109501
ENSMUSG00000031483,ENSG00000147475
ENSMUSG00000087691,
ENSMUSG00000028635,ENSG00000127129
ENSMUSG00000109054,
ENSMUSG00000026401,ENSG00000196352
ENSMUSG00000035148,ENSG00000214943
ENSMUSG00000058717,
ENSMUSG00000034311,ENSG00000090889
ENSMUSG00000034311,ENSG00000226650
ENSMUSG00000025651,ENSG00000010256
ENSMUSG00000086825,
ENSMUSG00000097486,
ENSMUSG00000002741,ENSG00000106636
ENSMUSG00000112484,
ENSMUSG00000070056,ENSG00000147324
ENSMUSG00000004707,ENSG00000122224
ENSMUSG00000097357,
ENSMUSG00000050714,ENSG00000171448
ENSMUSG00000028813,ENSG00000142698
ENSMUSG00000080793,
ENSMUSG00000019932,ENSG00000139330
ENSMUSG00000066798,ENSG00000186130
ENSMUSG00000098217,
ENSMUSG00000052135,ENSG00000204060
ENSMUSG00000083498,
ENSMUSG00000052407,ENSG00000164989
ENSMUSG00000109760,
ENSMUSG00000109672,
ENSMUSG00000091504,
ENSMUSG00000106455,
ENSMUSG00000015668,ENSG00000120509
ENSMUSG00000106704,
ENSMUSG00000040471,ENSG00000167741
ENSMUSG00000029328,ENSG00000152795
ENSMUSG00000058297,ENSG00000107742
ENSMUSG00000109726,
ENSMUSG00000084929,
ENSMUSG00000110000,
ENSMUSG00000106689,
ENSMUSG00000029868,ENSG00000165125
ENSMUSG00000110335,
ENSMUSG00000109870,
ENSMUSG00000109545,
ENSMUSG00000107386,
ENSMUSG00000110043,
ENSMUSG00000020723,ENSG00000075461
ENSMUSG00000110327,
ENSMUSG00000087184,
ENSMUSG00000103754,
ENSMUSG00000047242,ENSG00000187325
ENSMUSG00000043153,ENSG00000214960
ENSMUSG00000093740,
ENSMUSG00000108404,
ENSMUSG00000024767,ENSG00000167770
ENSMUSG00000028057,ENSG00000143622
ENSMUSG00000018572,ENSG00000040633
ENSMUSG00000101739,
ENSMUSG00000106022,
ENSMUSG00000105813,
ENSMUSG00000050395,ENSG00000181634
ENSMUSG00000020389,ENSG00000006837
ENSMUSG00000004709,ENSG00000122223
ENSMUSG00000053931,ENSG00000117519
ENSMUSG00000054312,ENSG00000266472
ENSMUSG00000097942,
ENSMUSG00000101726,
ENSMUSG00000109331,
ENSMUSG00000035992,ENSG00000217128
ENSMUSG00000029153,ENSG00000145247
ENSMUSG00000053185,
ENSMUSG00000078636,
ENSMUSG00000035517,ENSG00000196116
ENSMUSG00000102124,
ENSMUSG00000091908,
ENSMUSG00000091881,
ENSMUSG00000038366,ENSG00000002834
ENSMUSG00000108842,
ENSMUSG00000045471,ENSG00000161610
ENSMUSG00000113815,
ENSMUSG00000095724,
ENSMUSG00000110133,
ENSMUSG00000079031,
ENSMUSG00000108957,
ENSMUSG00000004661,ENSG00000179361
ENSMUSG00000109705,
ENSMUSG00000113912,
ENSMUSG00000109915,
ENSMUSG00000113685,
ENSMUSG00000108594,
ENSMUSG00000072905,
ENSMUSG00000041126,ENSG00000105968
ENSMUSG00000052852,ENSG00000068615
ENSMUSG00000018479,ENSG00000141371
ENSMUSG00000104694,
ENSMUSG00000105971,
ENSMUSG00000114074,
ENSMUSG00000104735,
ENSMUSG00000110212,
ENSMUSG00000017747,ENSG00000167925
ENSMUSG00000104850,
ENSMUSG00000113201,
ENSMUSG00000104687,
ENSMUSG00000113951,ENSG00000198258
ENSMUSG00000110332,ENSG00000277639
ENSMUSG00000104968,
ENSMUSG00000114059,
ENSMUSG00000041966,ENSG00000115827
ENSMUSG00000113991,
ENSMUSG00000048332,ENSG00000183722
ENSMUSG00000113025,
ENSMUSG00000100691,
ENSMUSG00000113280,
ENSMUSG00000112949,
ENSMUSG00000114101,
ENSMUSG00000113206,
ENSMUSG00000108802,
ENSMUSG00000113129,
ENSMUSG00000104615,
ENSMUSG00000104828,
ENSMUSG00000092019,
ENSMUSG00000100261,
ENSMUSG00000113971,
ENSMUSG00000113011,
ENSMUSG00000113127,
ENSMUSG00000113489,ENSG00000198258
ENSMUSG00000113286,
ENSMUSG00000057835,
ENSMUSG00000104275,
ENSMUSG00000015217,
ENSMUSG00000114135,
ENSMUSG00000025650,ENSG00000114270
ENSMUSG00000028362,ENSG00000106952
ENSMUSG00000029544,ENSG00000157782
ENSMUSG00000073012,
ENSMUSG00000003198,
ENSMUSG00000020076,ENSG00000107625
ENSMUSG00000009394,ENSG00000157152
ENSMUSG00000103304,
ENSMUSG00000040373,ENSG00000075429
ENSMUSG00000105446,
ENSMUSG00000052212,ENSG00000204936
ENSMUSG00000033557,ENSG00000116199
ENSMUSG00000034687,ENSG00000138759
ENSMUSG00000059912,
ENSMUSG00000032412,ENSG00000069849
ENSMUSG00000021099,ENSG00000184302
ENSMUSG00000062101,
ENSMUSG00000021098,ENSG00000179008
ENSMUSG00000082618,
ENSMUSG00000003345,ENSG00000133275
ENSMUSG00000081289,
ENSMUSG00000083814,
ENSMUSG00000101180,
ENSMUSG00000031024,ENSG00000166444
ENSMUSG00000022479,ENSG00000111424
ENSMUSG00000102482,
ENSMUSG00000006522,ENSG00000162267
ENSMUSG00000084219,
ENSMUSG00000081778,
ENSMUSG00000030713,ENSG00000169035
ENSMUSG00000102961,
ENSMUSG00000030659,ENSG00000070081
ENSMUSG00000000759,ENSG00000126216
ENSMUSG00000038533,ENSG00000078699
ENSMUSG00000056418,
ENSMUSG00000074655,
ENSMUSG00000107489,
ENSMUSG00000107272,
ENSMUSG00000031870,ENSG00000082175
ENSMUSG00000067818,ENSG00000101335
ENSMUSG00000030317,ENSG00000157150
ENSMUSG00000051234,ENSG00000114125
ENSMUSG00000030347,ENSG00000047621
ENSMUSG00000085628,
ENSMUSG00000018481,ENSG00000062725
ENSMUSG00000058240,ENSG00000205758
ENSMUSG00000099564,
ENSMUSG00000036899,ENSG00000127412
ENSMUSG00000101615,
ENSMUSG00000047766,ENSG00000137821
ENSMUSG00000106263,
ENSMUSG00000002489,ENSG00000156299
ENSMUSG00000106526,
ENSMUSG00000082222,
ENSMUSG00000100920,
ENSMUSG00000006724,ENSG00000111012
ENSMUSG00000030498,ENSG00000148935
ENSMUSG00000080791,
ENSMUSG00000082836,
ENSMUSG00000109667,
ENSMUSG00000050965,ENSG00000154229
ENSMUSG00000074862,
ENSMUSG00000056380,ENSG00000102195
ENSMUSG00000111241,
ENSMUSG00000059890,ENSG00000110344
ENSMUSG00000037709,ENSG00000138640
ENSMUSG00000112497,
ENSMUSG00000082337,
ENSMUSG00000026000,ENSG00000115365
ENSMUSG00000047025,ENSG00000197651
ENSMUSG00000039057,ENSG00000041515
ENSMUSG00000083411,
ENSMUSG00000038459,ENSG00000136379
ENSMUSG00000049699,ENSG00000145040
ENSMUSG00000074776,
ENSMUSG00000114102,
ENSMUSG00000100522,
ENSMUSG00000112971,
ENSMUSG00000019936,ENSG00000083782
ENSMUSG00000032413,ENSG00000155903
ENSMUSG00000041975,ENSG00000123600
ENSMUSG00000103811,
ENSMUSG00000104720,
ENSMUSG00000114045,
ENSMUSG00000029502,ENSG00000090615
ENSMUSG00000083182,
ENSMUSG00000054910,
ENSMUSG00000109499,
ENSMUSG00000073131,ENSG00000160131
ENSMUSG00000092118,ENSG00000183161
ENSMUSG00000109605,
ENSMUSG00000070343,
ENSMUSG00000110329,
ENSMUSG00000086656,
ENSMUSG00000000049,ENSG00000091583
ENSMUSG00000004952,ENSG00000170667
ENSMUSG00000004952,ENSG00000105808
ENSMUSG00000087240,
ENSMUSG00000031833,ENSG00000099308
ENSMUSG00000040489,ENSG00000039600
ENSMUSG00000085169,
ENSMUSG00000021578,ENSG00000164366
ENSMUSG00000060036,ENSG00000100316
ENSMUSG00000001098,ENSG00000110906
ENSMUSG00000108075,
ENSMUSG00000092323,
ENSMUSG00000025648,ENSG00000114268
ENSMUSG00000107439,
ENSMUSG00000020525,ENSG00000170836
ENSMUSG00000102139,
ENSMUSG00000085526,
ENSMUSG00000040751,ENSG00000086730
ENSMUSG00000103751,
ENSMUSG00000025533,ENSG00000249319
ENSMUSG00000026399,ENSG00000196352
ENSMUSG00000093862,
ENSMUSG00000082870,
ENSMUSG00000022415,ENSG00000100321
ENSMUSG00000057337,ENSG00000122863
ENSMUSG00000069899,ENSG00000198818
ENSMUSG00000104974,
ENSMUSG00000039252,ENSG00000153012
ENSMUSG00000108137,
ENSMUSG00000021579,ENSG00000185028
ENSMUSG00000102109,
ENSMUSG00000102097,
ENSMUSG00000086078,
ENSMUSG00000102068,
ENSMUSG00000084916,
ENSMUSG00000040433,ENSG00000177311
ENSMUSG00000084978,
ENSMUSG00000021264,
ENSMUSG00000066952,ENSG00000174527
ENSMUSG00000028643,ENSG00000177868
ENSMUSG00000104829,
