ENSEMBL_ID	Associated.Gene.Name	iTreg	naive	nTreg	Th1	Th17	Th2
ENSMUSG00000096402	Gm23816	NE	NE	NE	NE	NE	NE
ENSMUSG00000096403	Gm9825	HE	HE	UND	UND	HE	UND
ENSMUSG00000096404	Olfr1359	NE	NE	NE	NE	NE	NE
ENSMUSG00000096405	4930474N05Rik	NE	NE	NE	NE	LE	NE
ENSMUSG00000096406	Rn5s	NE	UND	NE	NE	LE	NE
ENSMUSG00000096407	Ighv6-5	NE	NE	UND	LE	NE	NE
ENSMUSG00000096408	Gm8723	NE	LE	NE	NE	NE	NE
ENSMUSG00000096409	Olfr890	NE	NE	NE	NE	NE	NE
ENSMUSG00000096410	Ighv1-19	NE	NE	NE	NE	NE	NE
ENSMUSG00000096411	Gm24721	NE	NE	NE	NE	NE	NE
ENSMUSG00000096412	Gm25484	NE	LE	NE	NE	NE	NE
ENSMUSG00000096413	Gm3616	NE	NE	NE	NE	NE	NE
ENSMUSG00000096414	Gm3984	NE	NE	NE	NE	NE	NE
ENSMUSG00000096415	Gm24722	NE	UND	NE	UND	UND	UND
ENSMUSG00000096416	GM10597	NE	NE	NE	NE	NE	NE
ENSMUSG00000096417	Trav7-2	NE	UND	UND	UND	UND	UND
ENSMUSG00000096418	Gm21879	NE	NE	NE	NE	NE	NE
ENSMUSG00000096419	Gm21151	NE	NE	NE	NE	NE	NE
ENSMUSG00000096420	Ighd5-6	NE	NE	NE	NE	NE	NE
ENSMUSG00000096421	Gm10100	NE	LE	NE	NE	NE	NE
ENSMUSG00000096422	Igkv12-44	NE	NE	UND	NE	NE	NE
ENSMUSG00000096423	Gm24978	NE	UND	UND	LE	UND	NE
ENSMUSG00000096424	Olfr885	NE	NE	NE	NE	NE	NE
ENSMUSG00000096425	Gm24979	NE	LE	NE	NE	NE	NE
ENSMUSG00000096426	Gm21364	NE	NE	NE	NE	NE	NE
ENSMUSG00000096427	Olfr895	NE	NE	LE	NE	NE	NE
ENSMUSG00000096428	Rnu3b2	NE	UND	HE	LE	HE	UND
ENSMUSG00000096429	Vmn2r-ps131	NE	NE	NE	NE	NE	NE
ENSMUSG00000096430	Gm22130	NE	NE	NE	NE	NE	NE
ENSMUSG00000096431	Gm22131	NE	NE	NE	NE	NE	NE
ENSMUSG00000096432	Gm22132	NE	NE	NE	NE	LE	NE
ENSMUSG00000096433	Gm4944	UND	UND	UND	UND	UND	UND
ENSMUSG00000096434	Gm22129	NE	UND	NE	NE	NE	NE
ENSMUSG00000096435	Gm9049	NE	NE	NE	NE	LE	NE
ENSMUSG00000096436	Olfr1437	NE	NE	NE	NE	NE	NE
ENSMUSG00000096437	Rps12-ps16	LE	UND	UND	UND	UND	UND
ENSMUSG00000096438	Gm20899	NE	UND	UND	UND	UND	UND
ENSMUSG00000096439	Gm4897	NE	NE	NE	NE	NE	NE
ENSMUSG00000096440	Vmn2r-ps20	NE	NE	NE	NE	LE	NE
ENSMUSG00000096441	Gm26140	NE	NE	NE	NE	NE	NE
ENSMUSG00000096442	Taar8a	NE	NE	NE	NE	NE	NE
ENSMUSG00000096443	Gm21907	NE	NE	NE	NE	NE	NE
ENSMUSG00000096444	Gm26139	NE	NE	NE	NE	LE	NE
ENSMUSG00000096445	Dcpp1	NE	NE	NE	NE	NE	NE
ENSMUSG00000096446	Gm8104	NE	NE	LE	NE	LE	NE
ENSMUSG00000096447	Gm24206	NE	NE	NE	NE	NE	NE
ENSMUSG00000096448	Gm5808	NE	UND	UND	UND	UND	UND
